0_men (125).JPG,35929.0000,901.0681,1.6596,0.6125,41319.5000,0.8695,213.8837,0
0_men (126).JPG,42093.5000,957.5950,1.4475,0.6063,45519.5000,0.9247,231.5062,0
0_men (127).JPG,34973.5000,1021.1686,1.9217,0.6605,44561.0000,0.7848,211.0205,0
0_men (128).JPG,37275.5000,880.6833,1.7143,0.6564,42358.5000,0.8800,217.8546,0
0_men (129).JPG,42422.5000,910.2569,1.7120,0.7319,45990.0000,0.9224,232.4091,0
0_men (13).JPG,41696.0000,926.2153,1.9455,0.7872,44728.5000,0.9322,230.4105,0
0_men (130).JPG,40103.0000,900.5828,1.5885,0.6848,44895.0000,0.8933,225.9662,0
0_men (131).JPG,41474.0000,911.1026,1.9937,0.8228,44461.5000,0.9328,229.7963,0
0_men (132).JPG,44480.5000,1027.2519,1.8308,0.6013,53840.5000,0.8262,237.9797,0
0_men (133).JPG,40267.5000,916.5412,1.8466,0.7040,45353.0000,0.8879,226.4292,0
0_men (134).JPG,37614.0000,936.0975,1.8045,0.6506,44517.5000,0.8449,218.8416,0
0_men (135).JPG,40876.5000,1279.9625,1.7387,0.5937,49468.0000,0.8263,228.1350,0
0_men (136).JPG,38687.5000,1050.0559,1.8448,0.6927,45085.0000,0.8581,221.9425,0
0_men (137).JPG,37683.5000,1551.9037,1.8424,0.6041,48489.5000,0.7771,219.0437,0
0_men (138).JPG,40166.0000,990.7838,1.8023,0.7114,45154.0000,0.8895,226.1436,0
0_men (139).JPG,44673.0000,1038.8671,1.4757,0.7134,49793.0000,0.8972,238.4941,0
0_men (14).JPG,39366.0000,1067.0092,1.7668,0.5981,47486.5000,0.8290,223.8802,0
0_men (140).JPG,34879.0000,874.2153,1.8659,0.6950,38901.5000,0.8966,210.7352,0
0_men (141).JPG,38035.5000,978.6833,1.8713,0.6951,42613.5000,0.8926,220.0643,0
0_men (142).JPG,36576.5000,1055.5950,1.7257,0.6921,41389.0000,0.8837,215.8023,0
0_men (143).JPG,32907.5000,920.5412,1.8246,0.6168,38686.0000,0.8506,204.6928,0
0_men (144).JPG,36190.0000,1239.8965,1.6111,0.6933,40937.5000,0.8840,214.6591,0
0_men (145).JPG,33042.0000,836.6417,1.6307,0.6541,36719.5000,0.8998,205.1107,0
0_men (146).JPG,36868.0000,940.7250,1.4976,0.5745,45030.5000,0.8187,216.6606,0
0_men (147).JPG,32631.0000,905.3280,1.7429,0.6114,41120.5000,0.7935,203.8310,0
0_men (148).JPG,43031.5000,938.9676,1.6515,0.6646,47514.0000,0.9057,234.0714,0
0_men (149).JPG,40517.5000,938.2813,1.6289,0.6609,44758.0000,0.9053,227.1310,0
0_men (15).JPG,48287.5000,1083.9970,1.4867,0.6359,54868.0000,0.8801,247.9547,0
0_men (150).JPG,30276.0000,853.1270,1.7744,0.6344,35532.0000,0.8521,196.3380,0
0_men (151).JPG,34268.5000,806.1392,1.6328,0.6699,36806.0000,0.9311,208.8828,0
0_men (152).JPG,31332.0000,838.1564,1.6548,0.6709,33917.0000,0.9238,199.7327,0
0_men (153).JPG,27226.5000,904.1980,1.5706,0.6525,31975.0000,0.8515,186.1877,0
0_men (154).JPG,33614.5000,805.0265,1.5275,0.6644,35952.5000,0.9350,206.8799,0
0_men (155).JPG,38822.0000,1051.8965,2.1771,0.5823,49042.5000,0.7916,222.3279,0
0_men (156).JPG,37949.5000,1148.4823,2.1677,0.6277,47507.5000,0.7988,219.8154,0
0_men (157).JPG,32927.0000,909.8133,2.4539,0.6749,38756.0000,0.8496,204.7534,0
0_men (158).JPG,40166.0000,990.7838,1.8023,0.7114,45154.0000,0.8895,226.1436,0
0_men (159).JPG,44673.0000,1038.8671,1.4757,0.7134,49793.0000,0.8972,238.4941,0
0_men (16).JPG,53125.0000,1365.6955,1.7217,0.6865,61322.0000,0.8663,260.0785,0
0_men (160).JPG,34879.0000,874.2153,1.8659,0.6950,38901.5000,0.8966,210.7352,0
0_men (161).JPG,38035.5000,978.6833,1.8713,0.6951,42613.5000,0.8926,220.0643,0
0_men (162).JPG,36576.5000,1055.5950,1.7257,0.6921,41389.0000,0.8837,215.8023,0
0_men (163).JPG,27416.5000,1317.7371,1.7407,0.6001,36107.5000,0.7593,186.8362,0
0_men (164).JPG,39136.5000,1221.5950,1.9492,0.6409,45933.0000,0.8520,223.2267,0
0_men (165).JPG,50545.5000,1770.1879,1.6963,0.6507,59857.5000,0.8444,253.6859,0
0_men (166).JPG,45470.5000,1060.3991,2.1404,0.6705,51050.5000,0.8907,240.6135,0
0_men (167).JPG,31434.0000,1174.3818,1.8727,0.6165,38299.0000,0.8208,200.0575,0
0_men (168).JPG,41817.5000,1437.6783,1.7101,0.5707,54062.0000,0.7735,230.7460,0
0_men (169).JPG,35715.5000,912.9432,2.1063,0.6624,40907.0000,0.8731,213.2472,0
0_men (17).JPG,49968.5000,1041.3940,1.5439,0.6226,56970.0000,0.8771,252.2338,0
0_men (170).JPG,40193.0000,1052.0387,1.5784,0.6119,45517.5000,0.8830,226.2196,0
0_men (171).JPG,42236.0000,1079.5534,1.8324,0.6735,49507.5000,0.8531,231.8977,0
0_men (172).JPG,35688.5000,925.5118,2.0299,0.6304,41474.5000,0.8605,213.1666,0
0_men (18).JPG,49212.0000,1064.3818,1.6267,0.6424,58391.5000,0.8428,250.3171,0
0_men (19).JPG,58036.0000,1163.3524,1.8066,0.7148,63799.5000,0.9097,271.8340,0
0_men (2).JPG,37420.0000,911.9554,1.6613,0.6511,42222.0000,0.8863,218.2765,0
0_men (20).JPG,36304.0000,1028.8671,1.8202,0.6295,42872.5000,0.8468,214.9969,0
0_men (21).JPG,31459.0000,864.1808,1.6075,0.5657,38184.5000,0.8239,200.1371,0
0_men (22).JPG,33541.5000,867.2519,1.4242,0.6007,39076.5000,0.8584,206.6552,0
0_men (23).JPG,48166.0000,1077.5778,1.6608,0.5628,59392.0000,0.8110,247.6426,0
0_men (24).JPG,41890.0000,1072.3818,1.7778,0.6010,51598.5000,0.8118,230.9459,0
0_men (25).JPG,48385.0000,1268.8326,1.8238,0.6016,56908.5000,0.8502,248.2049,0
0_men (26).JPG,39201.0000,928.2397,1.5957,0.6951,43021.0000,0.9112,223.4105,0
0_men (27).JPG,47209.0000,2359.1900,1.2462,0.5604,76662.0000,0.6158,245.1701,0
0_men (28).JPG,43646.5000,1115.1686,1.2871,0.7763,48224.5000,0.9051,235.7381,0
0_men (29).JPG,43124.5000,1043.3696,1.6256,0.6437,50625.5000,0.8518,234.3242,0
0_men (3).JPG,33275.5000,841.3452,1.8500,0.7026,37407.5000,0.8895,205.8341,0
0_men (30).JPG,44996.0000,1484.2884,1.5405,0.5926,56391.5000,0.7979,239.3547,0
0_men (31).JPG,43070.5000,1017.0853,1.6737,0.7129,49392.5000,0.8720,234.1774,0
0_men (32).JPG,52923.5000,1070.5067,1.5947,0.6440,61719.5000,0.8575,259.5848,0
0_men (33).JPG,42556.5000,1358.9331,1.7353,0.5893,55833.5000,0.7622,232.7759,0
0_men (34).JPG,42571.0000,1073.5534,1.7268,0.6550,50323.0000,0.8460,232.8156,0
0_men (35).JPG,39283.0000,1665.5920,1.4878,0.4363,55673.0000,0.7056,223.6441,0
0_men (36).JPG,48977.5000,1114.8742,1.5958,0.5328,58897.5000,0.8316,249.7200,0
0_men (37).JPG,49319.5000,1011.8204,1.6323,0.6076,52603.5000,0.9376,250.5904,0
0_men (38).JPG,46837.0000,1026.7250,1.5134,0.6168,53083.0000,0.8823,244.2022,0
0_men (39).JPG,56971.0000,1172.6661,1.4132,0.6884,62831.0000,0.9067,269.3283,0
0_men (4).JPG,36348.5000,939.5706,1.7965,0.6839,42057.0000,0.8643,215.1287,0
0_men (40).JPG,42427.5000,943.8549,1.6650,0.6370,47261.0000,0.8977,232.4228,0
0_men (41).JPG,39845.5000,1106.2224,1.4513,0.5375,50065.5000,0.7959,225.2396,0
0_men (42).JPG,36164.5000,939.1686,1.8045,0.6255,43726.5000,0.8271,214.5835,0
0_men (43).JPG,38892.0000,1358.9504,1.5694,0.5673,48331.5000,0.8047,222.5283,0
0_men (44).JPG,46446.5000,1263.3107,1.6746,0.6349,53183.0000,0.8733,243.1821,0
0_men (45).JPG,53359.0000,1251.9798,1.5696,0.6052,63172.0000,0.8447,260.6507,0
0_men (46).JPG,51068.5000,1055.5605,1.4802,0.5433,58105.0000,0.8789,254.9950,0
0_men (47).JPG,44014.5000,1057.0509,1.5753,0.5825,51450.5000,0.8555,236.7298,0
0_men (48).JPG,50584.0000,1277.7199,1.4156,0.6051,57286.5000,0.8830,253.7825,0
0_men (49).JPG,45280.5000,1004.8255,1.8020,0.6475,52755.5000,0.8583,240.1102,0
0_men (5).JPG,35084.0000,907.2102,1.5459,0.5908,39020.5000,0.8991,211.3536,0
0_men (50).JPG,51474.5000,1122.4234,1.3625,0.6559,55805.0000,0.9224,256.0066,0
0_men (51).JPG,51059.5000,1176.1636,1.3927,0.6009,57620.5000,0.8861,254.9725,0
0_men (52).JPG,42806.0000,1076.8671,1.5071,0.6380,47532.5000,0.9006,233.4573,0
0_men (53).JPG,46877.0000,1273.4945,1.3404,0.6333,53861.5000,0.8703,244.3065,0
0_men (54).JPG,48111.5000,1037.7371,1.4424,0.7083,51690.5000,0.9308,247.5025,0
0_men (55).JPG,43539.5000,1042.1392,1.6891,0.6920,48648.5000,0.8950,235.4490,0
0_men (56).JPG,42605.0000,1219.6366,1.4324,0.6035,49480.5000,0.8610,232.9085,0
0_men (57).JPG,51621.5000,1018.8498,1.3554,0.6503,57845.0000,0.8924,256.3719,0
0_men (58).JPG,35462.0000,1045.3869,1.9371,0.7241,39480.0000,0.8982,212.4891,0
0_men (59).JPG,47875.0000,1469.9209,1.3500,0.6157,56798.5000,0.8429,246.8934,0
0_men (6).JPG,35743.0000,982.0975,1.7657,0.6610,39980.0000,0.8940,213.3293,0
0_men (60).JPG,54383.5000,1065.6539,1.3265,0.6830,60297.5000,0.9019,263.1411,0
0_men (61).JPG,38096.0000,861.2102,1.4444,0.6727,42487.5000,0.8966,220.2393,0
0_men (62).JPG,40571.0000,2012.4205,1.4292,0.4928,58949.5000,0.6882,227.2809,0
0_men (63).JPG,43091.5000,1028.2224,1.5646,0.6305,47405.0000,0.9090,234.2345,0
0_men (64).JPG,55140.5000,1234.9920,1.5397,0.6269,64486.5000,0.8551,264.9662,0
0_men (65).JPG,50141.0000,1166.4306,1.6157,0.5299,61451.5000,0.8159,252.6688,0
0_men (66).JPG,49511.5000,1102.1636,1.5502,0.6090,55268.5000,0.8958,251.0777,0
0_men (67).JPG,36507.0000,1041.0925,1.6802,0.5599,44754.5000,0.8157,215.5972,0
0_men (68).JPG,39145.0000,936.0387,1.6250,0.6535,45362.0000,0.8629,223.2509,0
0_men (69).JPG,52739.0000,1136.1808,1.5792,0.6838,60264.0000,0.8751,259.1320,0
0_men (7).JPG,42093.5000,932.6245,1.4901,0.6923,45635.5000,0.9224,231.5062,0
0_men (70).JPG,47261.0000,1012.3229,1.6190,0.6619,54869.5000,0.8613,245.3051,0
0_men (71).JPG,44891.0000,965.5534,1.4928,0.6884,49809.0000,0.9013,239.0753,0
0_men (72).JPG,57975.0000,1814.6560,1.6058,0.6216,71004.5000,0.8165,271.6911,0
0_men (73).JPG,56635.5000,1060.3646,1.6771,0.6791,62034.5000,0.9130,268.5341,0
0_men (74).JPG,43255.0000,1036.3229,1.3420,0.6040,50411.0000,0.8580,234.6785,0
0_men (75).JPG,49427.5000,1074.5656,1.0462,0.6989,54505.0000,0.9068,250.8646,0
0_men (76).JPG,37437.0000,1004.0387,1.5291,0.6854,42003.0000,0.8913,218.3261,0
0_men (77).JPG,38814.5000,934.7666,1.3136,0.5305,45718.5000,0.8490,222.3064,0
0_men (78).JPG,29985.0000,802.9848,1.5988,0.6339,35433.5000,0.8462,195.3921,0
0_men (79).JPG,36081.0000,1557.3524,2.1147,0.3590,60530.0000,0.5961,214.3356,0
0_men (8).JPG,43446.5000,1000.8843,2.0111,0.6668,49319.5000,0.8809,235.1974,0
0_men (80).JPG,46166.5000,898.2224,1.2655,0.7143,49322.0000,0.9360,242.4480,0
0_men (81).JPG,48708.5000,886.9087,1.1542,0.7327,50675.5000,0.9612,249.0333,0
0_men (82).JPG,41298.0000,883.6123,1.3398,0.7264,45211.0000,0.9135,229.3082,0
0_men (83).JPG,52819.0000,957.8377,1.3004,0.7482,57028.5000,0.9262,259.3284,0
0_men (84).JPG,42543.5000,859.7371,1.2500,0.6783,45518.5000,0.9346,232.7403,0
0_men (85).JPG,57266.0000,1017.4945,1.2398,0.7632,61516.0000,0.9309,270.0247,0
0_men (86).JPG,45330.5000,990.0214,1.3261,0.6462,51840.0000,0.8744,240.2428,0
0_men (87).JPG,41604.0000,971.0092,1.6482,0.6374,47980.0000,0.8671,230.1562,0
0_men (88).JPG,45765.5000,969.0265,1.1951,0.6328,51551.5000,0.8878,241.3927,0
0_men (89).JPG,47379.5000,1005.1097,1.4231,0.6080,55543.0000,0.8530,245.6124,0
0_men (9).JPG,44523.5000,1112.8843,2.2195,0.7458,49418.5000,0.9009,238.0947,0
0_men (90).JPG,45565.0000,958.2397,1.5231,0.6412,50209.5000,0.9075,240.8634,0
0_men (91).JPG,53602.0000,1052.9260,1.4402,0.6797,62758.0000,0.8541,261.2435,0
0_men (92).JPG,40215.0000,966.4163,1.4186,0.6133,48038.5000,0.8371,226.2815,0
0_men (93).JPG,42471.5000,961.9970,1.4159,0.5873,48856.5000,0.8693,232.5433,0
0_men (94).JPG,48556.0000,1035.4701,1.2787,0.6378,58615.0000,0.8284,248.6432,0
0_men (95).JPG,43938.0000,1406.2641,1.4886,0.6154,52977.5000,0.8294,236.5240,0
0_men (96).JPG,46534.5000,1028.5656,1.4335,0.5980,56379.0000,0.8254,243.4123,0
0_men (97).JPG,48226.0000,968.4651,1.5814,0.6597,53287.0000,0.9050,247.7968,0
0_men (98).JPG,34106.5000,1597.0752,1.6488,0.4922,47461.5000,0.7186,208.3884,0
0_men (99).JPG,50476.5000,1034.8255,1.5682,0.6650,57460.0000,0.8785,253.5127,0
0_woman (1).JPG,45754.5000,1647.9037,1.8854,0.6583,57355.5000,0.7977,241.3637,0
0_woman (10).JPG,36040.5000,1478.0113,1.7037,0.5922,45718.5000,0.7883,214.2153,0
0_woman (100).JPG,34751.5000,943.0265,1.5196,0.5495,41954.5000,0.8283,210.3497,0
0_woman (101).JPG,38530.5000,901.6539,1.5821,0.6028,41225.0000,0.9346,221.4917,0
0_woman (102).JPG,36720.5000,1016.1392,1.6515,0.5671,43291.0000,0.8482,216.2267,0
0_woman (103).JPG,39555.0000,1520.6072,2.0539,0.6905,46702.5000,0.8470,224.4170,0
0_woman (104).JPG,36212.5000,902.1392,1.5446,0.5746,40748.0000,0.8887,214.7258,0
0_woman (105).JPG,35294.5000,900.9432,1.7824,0.6852,40603.5000,0.8692,211.9867,0
0_woman (106).JPG,49045.5000,1429.5361,1.5561,0.6882,57713.0000,0.8498,249.8933,0
0_woman (107).JPG,40642.5000,1024.8843,1.9143,0.6933,45555.5000,0.8922,227.4811,0
0_woman (108).JPG,32632.0000,1083.6955,1.4751,0.4529,43161.5000,0.7560,203.8341,0
0_woman (109).JPG,39396.5000,1419.2519,1.8995,0.5806,49829.0000,0.7906,223.9669,0
0_woman (11).JPG,43987.0000,1003.6366,1.7014,0.5807,50966.5000,0.8631,236.6558,0
0_woman (110).JPG,34933.0000,971.2691,1.2436,0.5130,42415.0000,0.8236,210.8983,0
0_woman (111).JPG,33405.0000,861.5290,1.8537,0.6700,37642.5000,0.8874,206.2343,0
0_woman (112).JPG,39766.5000,1153.8549,1.8956,0.6333,47258.5000,0.8415,225.0162,0
0_woman (113).JPG,35095.0000,975.3869,2.0516,0.7120,38493.0000,0.9117,211.3867,0
0_woman (114).JPG,26688.0000,961.6366,1.6727,0.5860,33351.0000,0.8002,184.3372,0
0_woman (115).JPG,23396.5000,867.0265,1.5226,0.6396,28748.0000,0.8138,172.5959,0
0_woman (12).JPG,34408.5000,2274.9129,1.2573,0.4712,57578.5000,0.5976,209.3090,0
0_woman (13).JPG,32255.0000,1214.9504,1.7283,0.6236,39817.5000,0.8101,202.6533,0
0_woman (14).JPG,53110.0000,1019.4356,1.5022,0.6626,59900.5000,0.8866,260.0418,0
0_woman (15).JPG,48579.5000,1108.2224,1.5670,0.6179,57842.0000,0.8399,248.7033,0
0_woman (16).JPG,44831.0000,1290.7250,1.7794,0.6054,59167.5000,0.7577,238.9155,0
0_woman (17).JPG,58628.0000,1023.6123,1.4148,0.7902,62235.5000,0.9420,273.2169,0
0_woman (18).JPG,57204.0000,2643.9007,1.5000,0.6102,79542.5000,0.7192,269.8785,0
0_woman (19).JPG,44668.5000,1595.6539,1.9519,0.6544,56929.5000,0.7846,238.4821,0
0_woman (2).JPG,41119.0000,920.5828,1.4714,0.6337,44728.0000,0.9193,228.8107,0
0_woman (20).JPG,39191.0000,961.6366,1.5911,0.5977,48390.5000,0.8099,223.3820,0
0_woman (21).JPG,29733.0000,804.4407,1.6036,0.6492,35304.0000,0.8422,194.5693,0
0_woman (22).JPG,43890.0000,1238.0143,1.7790,0.7531,52100.5000,0.8424,236.3948,0
0_woman (23).JPG,46179.0000,1039.4356,1.3244,0.6887,53011.5000,0.8711,242.4808,0
0_woman (24).JPG,31883.5000,946.3402,1.3946,0.6680,35448.0000,0.8994,201.4828,0
0_woman (25).JPG,44007.0000,1032.0975,1.5323,0.7108,50741.5000,0.8673,236.7096,0
0_woman (26).JPG,40469.5000,931.4529,1.4313,0.6351,47210.0000,0.8572,226.9964,0
0_woman (27).JPG,53326.5000,1108.0803,1.6239,0.6429,63154.0000,0.8444,260.5713,0
0_woman (28).JPG,51620.0000,1128.1808,1.5195,0.6366,62879.5000,0.8209,256.3681,0
0_woman (29).JPG,44020.5000,1072.1636,1.6768,0.6697,50908.0000,0.8647,236.7459,0
0_woman (3).JPG,52950.0000,1180.5239,1.3178,0.7214,56526.0000,0.9367,259.6498,0
0_woman (30).JPG,49312.5000,1016.4234,1.6329,0.7048,55105.0000,0.8949,250.5726,0
0_woman (31).JPG,46593.0000,1322.4651,1.4954,0.6556,58281.0000,0.7995,243.5653,0
0_woman (32).JPG,41365.5000,966.9331,1.3913,0.5620,49494.0000,0.8358,229.4955,0
0_woman (33).JPG,30202.5000,965.7128,1.4715,0.5510,38275.5000,0.7891,196.0995,0
0_woman (34).JPG,35239.0000,927.2935,1.2911,0.4859,43322.0000,0.8134,211.8199,0
0_woman (35).JPG,50021.5000,1076.8255,1.4279,0.6680,56082.5000,0.8919,252.3675,0
0_woman (36).JPG,55361.5000,1022.5412,1.4825,0.7184,59494.5000,0.9305,265.4966,0
0_woman (37).JPG,49185.0000,986.3229,1.5434,0.6645,54114.0000,0.9089,250.2485,0
0_woman (38).JPG,47255.0000,1061.9453,1.6222,0.5754,56742.5000,0.8328,245.2895,0
0_woman (39).JPG,49091.0000,1013.7199,1.5195,0.6055,53394.5000,0.9194,250.0092,0
0_woman (4).JPG,33011.0000,900.7006,1.6842,0.6703,37697.5000,0.8757,205.0144,0
0_woman (40).JPG,48924.5000,1639.0509,1.9031,0.6692,65428.0000,0.7478,249.5849,0
0_woman (41).JPG,46123.5000,1000.5067,1.4661,0.5649,53324.5000,0.8650,242.3350,0
0_woman (42).JPG,34977.5000,904.9087,1.4465,0.5231,40939.0000,0.8544,211.0325,0
0_woman (43).JPG,54661.5000,1055.5118,1.4866,0.7328,60110.5000,0.9094,263.8128,0
0_woman (44).JPG,55302.0000,1112.5483,1.5404,0.6501,63187.0000,0.8752,265.3539,0
0_woman (45).JPG,44994.5000,982.0214,1.6232,0.6469,50152.0000,0.8972,239.3507,0
0_woman (46).JPG,59475.5000,1177.4285,1.5780,0.7931,65678.5000,0.9056,275.1846,0
0_woman (47).JPG,47991.5000,1016.2813,1.5708,0.5982,53360.5000,0.8994,247.1936,0
0_woman (48).JPG,41093.0000,919.0092,1.2723,0.5848,46263.0000,0.8882,228.7383,0
0_woman (49).JPG,45847.5000,1347.7372,1.3677,0.6741,53162.0000,0.8624,241.6089,0
0_woman (5).JPG,35873.5000,1296.5311,1.4692,0.5484,43225.0000,0.8299,213.7184,0
0_woman (50).JPG,43836.0000,962.0387,1.5545,0.6334,49825.0000,0.8798,236.2493,0
0_woman (51).JPG,44342.5000,926.7666,1.5550,0.6528,47281.0000,0.9379,237.6102,0
0_woman (52).JPG,50335.5000,1433.9727,2.3763,0.5628,69122.0000,0.7282,253.1583,0
0_woman (53).JPG,46874.5000,889.3696,1.2930,0.7842,49974.5000,0.9380,244.3000,0
0_woman (54).JPG,53947.5000,1119.6783,1.4417,0.6497,60570.5000,0.8907,262.0841,0
0_woman (55).JPG,51093.5000,1177.6539,1.0876,0.7456,55498.0000,0.9206,255.0574,0
0_woman (56).JPG,46705.0000,1085.5778,1.4957,0.5703,56710.5000,0.8236,243.8579,0
0_woman (57).JPG,49444.5000,1034.6488,1.5148,0.5811,55002.5000,0.8990,250.9077,0
0_woman (58).JPG,52183.0000,1701.2001,1.7696,0.5575,64396.0000,0.8103,257.7624,0
0_woman (59).JPG,41945.5000,915.0509,1.3158,0.6132,45846.0000,0.9149,231.0988,0
0_woman (6).JPG,35727.5000,853.4529,1.5676,0.6659,37945.0000,0.9416,213.2831,0
0_woman (60).JPG,50002.0000,982.4062,1.3347,0.6726,55140.5000,0.9068,252.3183,0
0_woman (61).JPG,35251.5000,1044.6833,1.6579,0.5890,43335.5000,0.8135,211.8575,0
0_woman (62).JPG,52468.0000,1118.9504,1.8073,0.6109,61970.5000,0.8467,258.4653,0
0_woman (63).JPG,59763.0000,1189.9798,1.9953,0.6602,65680.0000,0.9099,275.8489,0
0_woman (64).JPG,48573.0000,1091.4945,1.7857,0.6168,59737.5000,0.8131,248.6867,0
0_woman (65).JPG,40417.0000,996.3574,2.0116,0.6791,49265.5000,0.8204,226.8491,0
0_woman (66).JPG,51248.0000,1243.9209,1.3882,0.6573,60496.5000,0.8471,255.4427,0
0_woman (67).JPG,46849.0000,982.1219,1.3433,0.6424,53499.5000,0.8757,244.2335,0
0_woman (68).JPG,49452.5000,1320.5412,1.3901,0.7154,59515.5000,0.8309,250.9280,0
0_woman (69).JPG,45287.5000,1100.3646,1.8443,0.5463,58856.5000,0.7695,240.1288,0
0_woman (7).JPG,27882.0000,998.2641,1.5081,0.5402,34778.5000,0.8017,188.4157,0
0_woman (70).JPG,43888.5000,1056.8843,2.0486,0.6260,52537.5000,0.8354,236.3907,0
0_woman (71).JPG,36203.0000,1180.5239,2.2303,0.5962,47692.0000,0.7591,214.6977,0
0_woman (72).JPG,36273.5000,1301.7960,1.5619,0.5266,42866.5000,0.8462,214.9066,0
0_woman (73).JPG,37952.0000,1106.5828,1.4071,0.5281,42954.0000,0.8835,219.8226,0
0_woman (74).JPG,42002.5000,981.7372,1.6667,0.6428,49604.0000,0.8468,231.2558,0
0_woman (75).JPG,37246.0000,933.9798,1.5352,0.5348,44480.5000,0.8374,217.7684,0
0_woman (76).JPG,37718.5000,904.2813,1.4734,0.5974,42450.0000,0.8885,219.1454,0
0_woman (77).JPG,39851.0000,941.2102,1.6839,0.6353,46573.5000,0.8557,225.2551,0
0_woman (78).JPG,41006.0000,975.8377,1.5728,0.6144,48005.5000,0.8542,228.4961,0
0_woman (79).JPG,43793.5000,945.9970,1.5750,0.6951,48262.5000,0.9074,236.1347,0
0_woman (8).JPG,34191.0000,1235.2590,1.4734,0.5416,41691.0000,0.8201,208.6464,0
0_woman (80).JPG,38284.0000,926.2986,1.7181,0.6305,45254.0000,0.8460,220.7820,0
0_woman (81).JPG,55542.5000,1144.9676,1.3389,0.7262,61877.0000,0.8976,265.9303,0
0_woman (82).JPG,43811.0000,1151.8377,1.5714,0.7257,49684.5000,0.8818,236.1819,0
0_woman (83).JPG,44356.0000,1608.3473,1.6716,0.6568,54191.5000,0.8185,237.6464,0
0_woman (84).JPG,41081.5000,1063.5950,2.0645,0.5752,53273.5000,0.7711,228.7063,0
0_woman (85).JPG,38144.0000,1059.2691,2.1765,0.6064,46145.0000,0.8266,220.3780,0
0_woman (86).JPG,40221.0000,1251.9209,1.7638,0.5758,51155.5000,0.7862,226.2984,0
0_woman (87).JPG,47861.5000,1322.3646,2.0050,0.5968,60523.5000,0.7908,246.8586,0
0_woman (88).JPG,37382.5000,1306.9087,2.2108,0.6136,45116.0000,0.8286,218.1671,0
0_woman (89).JPG,45848.0000,1429.0925,1.9184,0.6221,57092.5000,0.8030,241.6102,0
0_woman (9).JPG,40951.5000,1197.0164,1.4318,0.5909,49145.0000,0.8333,228.3442,0
0_woman (90).JPG,38392.0000,1042.8671,2.0260,0.5140,49229.5000,0.7799,221.0932,0
0_woman (91).JPG,39512.0000,985.1270,2.0682,0.6168,46539.0000,0.8490,224.2950,0
